,S1,S2,S3,S4,S5
2004-06-23 16:00:00,1111.0,1111.0,735.0,1825.0,1085.0
2004-06-23 17:00:00,1210.0,1210.0,645.0,2030.0,1278.0
2004-06-23 18:00:00,1250.0,1250.0,616.0,2075.0,1383.0
2004-06-23 19:00:00,1297.0,1297.0,595.0,2134.0,1473.0
2004-06-23 20:00:00,1313.0,1313.0,603.0,2118.0,1507.0
2004-06-23 21:00:00,1146.0,1146.0,713.0,1829.0,1215.0
2004-06-23 22:00:00,1199.0,1199.0,685.0,1897.0,1242.0
2004-06-23 23:00:00,1274.0,1274.0,626.0,2023.0,1356.0
2004-06-24 00:00:00,1243.0,1243.0,675.0,1978.0,1195.0
2004-06-24 01:00:00,1054.0,1054.0,783.0,1793.0,899.0
2004-06-24 02:00:00,962.0,962.0,929.0,1645.0,726.0
2004-06-24 03:00:00,915.0,915.0,983.0,1570.0,743.0
2004-06-24 04:00:00,871.0,871.0,1062.0,1528.0,684.0
2004-06-24 05:00:00,877.0,877.0,1047.0,1530.0,779.0
2004-06-24 06:00:00,893.0,893.0,1008.0,1548.0,801.0
2004-06-24 07:00:00,1030.0,1030.0,824.0,1700.0,983.0
2004-06-24 08:00:00,1059.0,1059.0,783.0,1750.0,989.0
2004-06-24 09:00:00,1020.0,1020.0,864.0,1649.0,875.0
2004-06-24 10:00:00,1045.0,1045.0,879.0,1656.0,807.0
2004-06-24 11:00:00,1029.0,1029.0,874.0,1651.0,727.0
2004-06-24 12:00:00,959.0,959.0,976.0,1561.0,549.0
2004-06-24 13:00:00,975.0,975.0,939.0,1576.0,570.0
2004-06-24 14:00:00,988.0,988.0,927.0,1596.0,596.0
2004-06-24 15:00:00,971.0,971.0,942.0,1565.0,585.0
2004-06-24 16:00:00,999.0,999.0,869.0,1629.0,637.0
2004-06-24 17:00:00,989.0,989.0,889.0,1602.0,664.0
2004-06-24 18:00:00,1075.0,1075.0,802.0,1732.0,797.0
2004-06-24 19:00:00,1190.0,1190.0,695.0,1934.0,1046.0
2004-06-24 20:00:00,1172.0,1172.0,706.0,1878.0,1058.0
2004-06-24 21:00:00,1256.0,1256.0,594.0,2176.0,1214.0
2004-06-24 22:00:00,1190.0,1190.0,658.0,1967.0,1056.0
2004-06-24 23:00:00,1249.0,1249.0,601.0,2114.0,1280.0
2004-06-25 00:00:00,1072.0,1072.0,711.0,1838.0,1045.0
2004-06-25 01:00:00,1035.0,1035.0,750.0,1752.0,1039.0
2004-06-25 02:00:00,839.0,839.0,1030.0,1457.0,640.0
2004-06-25 03:00:00,833.0,833.0,1061.0,1482.0,705.0
2004-06-25 04:00:00,804.0,804.0,1144.0,1427.0,662.0
2004-06-25 05:00:00,811.0,811.0,1097.0,1442.0,579.0
2004-06-25 06:00:00,1028.0,1028.0,818.0,1743.0,987.0
2004-06-25 07:00:00,1138.0,1138.0,671.0,1927.0,1197.0
2004-06-25 08:00:00,1203.0,1203.0,649.0,1968.0,1328.0
2004-06-25 09:00:00,1193.0,1193.0,667.0,1924.0,1370.0
2004-06-25 10:00:00,1049.0,1049.0,858.0,1671.0,921.0
2004-06-25 11:00:00,1090.0,1090.0,828.0,1713.0,876.0
2004-06-25 12:00:00,1070.0,1070.0,808.0,1688.0,819.0
2004-06-25 13:00:00,1014.0,1014.0,826.0,1684.0,763.0
2004-06-25 14:00:00,972.0,972.0,882.0,1596.0,675.0
2004-06-25 15:00:00,951.0,951.0,920.0,1539.0,637.0
2004-06-25 16:00:00,1033.0,1033.0,802.0,1690.0,826.0
2004-06-25 17:00:00,983.0,983.0,817.0,1659.0,854.0
2004-06-25 18:00:00,973.0,973.0,813.0,1642.0,894.0
2004-06-25 19:00:00,1083.0,1083.0,737.0,1786.0,1077.0
2004-06-25 20:00:00,1062.0,1062.0,763.0,1743.0,1121.0
2004-06-25 21:00:00,1011.0,1011.0,808.0,1680.0,1071.0
2004-06-25 22:00:00,1054.0,1054.0,765.0,1670.0,1167.0
2004-06-25 23:00:00,1013.0,1013.0,793.0,1598.0,1162.0
2004-06-26 00:00:00,870.0,870.0,975.0,1398.0,848.0
2004-06-26 01:00:00,857.0,857.0,1006.0,1390.0,759.0
2004-06-26 02:00:00,835.0,835.0,1036.0,1382.0,694.0
2004-06-26 03:00:00,844.0,844.0,1005.0,1409.0,848.0
2004-06-26 04:00:00,763.0,763.0,1129.0,1321.0,689.0
2004-06-26 05:00:00,769.0,769.0,1171.0,1314.0,610.0
2004-06-26 06:00:00,891.0,891.0,960.0,1466.0,816.0
2004-06-26 07:00:00,1037.0,1037.0,779.0,1680.0,1158.0
2004-06-26 08:00:00,1090.0,1090.0,728.0,1773.0,1228.0
2004-06-26 09:00:00,1117.0,1117.0,716.0,1791.0,1323.0
2004-06-26 10:00:00,1109.0,1109.0,761.0,1734.0,1274.0
2004-06-26 11:00:00,961.0,961.0,912.0,1508.0,846.0
2004-06-26 12:00:00,985.0,985.0,918.0,1540.0,737.0
2004-06-26 13:00:00,960.0,960.0,910.0,1523.0,675.0
2004-06-26 14:00:00,927.0,927.0,1013.0,1446.0,559.0
2004-06-26 15:00:00,958.0,958.0,1002.0,1481.0,604.0
2004-06-26 16:00:00,1019.0,1019.0,935.0,1565.0,729.0
2004-06-26 17:00:00,1010.0,1010.0,955.0,1567.0,741.0
2004-06-26 18:00:00,1030.0,1030.0,917.0,1599.0,747.0
2004-06-26 19:00:00,1100.0,1100.0,827.0,1726.0,932.0
2004-06-26 20:00:00,1079.0,1079.0,861.0,1686.0,928.0
2004-06-26 21:00:00,1036.0,1036.0,900.0,1645.0,860.0
2004-06-26 22:00:00,1085.0,1085.0,827.0,1747.0,963.0
2004-06-26 23:00:00,1214.0,1214.0,683.0,1938.0,1309.0
2004-06-27 00:00:00,1127.0,1127.0,728.0,1830.0,1266.0
2004-06-27 01:00:00,1038.0,1038.0,776.0,1750.0,1181.0
2004-06-27 02:00:00,948.0,948.0,873.0,1638.0,937.0
2004-06-27 03:00:00,953.0,953.0,848.0,1685.0,995.0
2004-06-27 04:00:00,869.0,869.0,975.0,1522.0,789.0
2004-06-27 05:00:00,809.0,809.0,1127.0,1490.0,682.0
2004-06-27 06:00:00,833.0,833.0,1088.0,1496.0,717.0
2004-06-27 07:00:00,857.0,857.0,1083.0,1511.0,696.0
2004-06-27 08:00:00,966.0,966.0,913.0,1634.0,807.0
2004-06-27 09:00:00,1063.0,1063.0,823.0,1688.0,1025.0
2004-06-27 10:00:00,1110.0,1110.0,782.0,1771.0,1090.0
2004-06-27 11:00:00,1055.0,1055.0,844.0,1648.0,932.0
2004-06-27 12:00:00,939.0,939.0,991.0,1486.0,639.0
2004-06-27 13:00:00,816.0,816.0,1195.0,1285.0,467.0
2004-06-27 14:00:00,841.0,841.0,1175.0,1339.0,476.0
2004-06-27 15:00:00,842.0,842.0,1163.0,1294.0,490.0
2004-06-27 16:00:00,990.0,990.0,967.0,1488.0,669.0
2004-06-27 17:00:00,1042.0,1042.0,916.0,1537.0,800.0
2004-06-27 18:00:00,1089.0,1089.0,879.0,1609.0,791.0
2004-06-27 19:00:00,1102.0,1102.0,799.0,1685.0,849.0
2004-06-27 20:00:00,1095.0,1095.0,799.0,1695.0,934.0
2004-06-27 21:00:00,1116.0,1116.0,761.0,1784.0,1081.0
2004-06-27 22:00:00,1105.0,1105.0,777.0,1751.0,1102.0
2004-06-27 23:00:00,1018.0,1018.0,830.0,1636.0,914.0
2004-06-28 00:00:00,991.0,991.0,857.0,1616.0,926.0
2004-06-28 01:00:00,923.0,923.0,952.0,1508.0,786.0
2004-06-28 02:00:00,874.0,874.0,1049.0,1444.0,619.0
2004-06-28 03:00:00,846.0,846.0,1068.0,1464.0,633.0
2004-06-28 04:00:00,838.0,838.0,1079.0,1438.0,634.0
2004-06-28 05:00:00,827.0,827.0,1075.0,1447.0,722.0
2004-06-28 06:00:00,901.0,901.0,984.0,1552.0,717.0
2004-06-28 07:00:00,1291.0,1291.0,603.0,2172.0,1445.0
2004-06-28 08:00:00,1441.0,1441.0,503.0,2568.0,1786.0
2004-06-28 09:00:00,1363.0,1363.0,565.0,2199.0,1791.0
2004-06-28 10:00:00,1218.0,1218.0,671.0,1907.0,1413.0
2004-06-28 11:00:00,1132.0,1132.0,751.0,1795.0,1092.0
2004-06-28 12:00:00,1103.0,1103.0,770.0,1748.0,940.0
2004-06-28 13:00:00,1081.0,1081.0,770.0,1773.0,883.0
2004-06-28 14:00:00,1079.0,1079.0,793.0,1739.0,850.0
2004-06-28 15:00:00,1167.0,1167.0,741.0,1820.0,928.0
2004-06-28 16:00:00,1148.0,1148.0,772.0,1720.0,835.0
2004-06-28 17:00:00,1221.0,1221.0,670.0,1905.0,1157.0
2004-06-28 18:00:00,1255.0,1255.0,640.0,2023.0,1232.0
2004-06-28 19:00:00,1245.0,1245.0,635.0,2067.0,1288.0
2004-06-28 20:00:00,1162.0,1162.0,687.0,1912.0,1143.0
2004-06-28 21:00:00,1079.0,1079.0,754.0,1760.0,1014.0
2004-06-28 22:00:00,1091.0,1091.0,744.0,1786.0,1088.0
2004-06-28 23:00:00,1085.0,1085.0,745.0,1790.0,1092.0
2004-06-29 00:00:00,1050.0,1050.0,780.0,1748.0,1090.0
2004-06-29 01:00:00,941.0,941.0,873.0,1592.0,979.0
2004-06-29 02:00:00,891.0,891.0,980.0,1534.0,806.0
2004-06-29 03:00:00,842.0,842.0,1080.0,1480.0,712.0
2004-06-29 04:00:00,850.0,850.0,1048.0,1519.0,853.0
2004-06-29 05:00:00,863.0,863.0,1055.0,1504.0,816.0
2004-06-29 06:00:00,956.0,956.0,928.0,1634.0,934.0
2004-06-29 07:00:00,1384.0,1384.0,552.0,2316.0,1548.0
2004-06-29 08:00:00,1502.0,1502.0,459.0,2622.0,1858.0
2004-06-29 09:00:00,1219.0,1219.0,642.0,1963.0,1410.0
2004-06-29 10:00:00,1237.0,1237.0,663.0,1968.0,1334.0
2004-06-29 11:00:00,1181.0,1181.0,706.0,1870.0,1140.0
2004-06-29 12:00:00,1251.0,1251.0,682.0,1955.0,1111.0
2004-06-29 13:00:00,1214.0,1214.0,681.0,1963.0,1054.0
2004-06-29 14:00:00,1166.0,1166.0,726.0,1825.0,924.0
2004-06-29 15:00:00,1226.0,1226.0,683.0,1912.0,1041.0
2004-06-29 16:00:00,1265.0,1265.0,636.0,2040.0,1282.0
2004-06-29 17:00:00,1317.0,1317.0,593.0,2132.0,1362.0
2004-06-29 18:00:00,1372.0,1372.0,568.0,2268.0,1441.0
2004-06-29 19:00:00,1443.0,1443.0,543.0,2332.0,1559.0
2004-06-29 20:00:00,1200.0,1200.0,664.0,1979.0,1198.0
2004-06-29 21:00:00,1216.0,1216.0,655.0,1994.0,1246.0
2004-06-29 22:00:00,1160.0,1160.0,687.0,1929.0,1192.0
2004-06-29 23:00:00,1194.0,1194.0,667.0,1985.0,1194.0
2004-06-30 00:00:00,1199.0,1199.0,658.0,1954.0,1252.0
2004-06-30 01:00:00,965.0,965.0,844.0,1681.0,777.0
2004-06-30 02:00:00,961.0,961.0,850.0,1683.0,798.0
2004-06-30 03:00:00,901.0,901.0,952.0,1586.0,800.0
2004-06-30 04:00:00,864.0,864.0,1052.0,1558.0,728.0
2004-06-30 05:00:00,952.0,952.0,892.0,1656.0,953.0
2004-06-30 06:00:00,1009.0,1009.0,797.0,1738.0,1060.0
2004-06-30 07:00:00,1225.0,1225.0,643.0,1992.0,1338.0
2004-06-30 08:00:00,1245.0,1245.0,628.0,2039.0,1622.0
2004-06-30 09:00:00,1265.0,1265.0,638.0,2015.0,1812.0
2004-06-30 10:00:00,1276.0,1276.0,642.0,2024.0,1784.0
2004-06-30 11:00:00,1232.0,1232.0,675.0,1920.0,1509.0
2004-06-30 12:00:00,1193.0,1193.0,698.0,1832.0,1139.0
2004-06-30 13:00:00,1162.0,1162.0,700.0,1857.0,1044.0
2004-06-30 14:00:00,1126.0,1126.0,723.0,1810.0,1015.0
2004-06-30 15:00:00,1089.0,1089.0,801.0,1675.0,825.0
2004-06-30 16:00:00,1134.0,1134.0,747.0,1765.0,1022.0
2004-06-30 17:00:00,1388.0,1388.0,568.0,2250.0,1913.0
2004-06-30 18:00:00,1506.0,1506.0,506.0,2485.0,2043.0
2004-06-30 19:00:00,1352.0,1352.0,563.0,2205.0,1661.0
2004-06-30 20:00:00,1217.0,1217.0,641.0,2040.0,1404.0
2004-06-30 21:00:00,1149.0,1149.0,688.0,1936.0,1233.0
2004-06-30 22:00:00,1156.0,1156.0,688.0,1941.0,1181.0
2004-06-30 23:00:00,1180.0,1180.0,678.0,1921.0,1272.0
2004-07-01 00:00:00,1109.0,1109.0,696.0,1874.0,1190.0
2004-07-01 01:00:00,1032.0,1032.0,763.0,1800.0,982.0
2004-07-01 02:00:00,893.0,893.0,918.0,1607.0,805.0
2004-07-01 03:00:00,848.0,848.0,1079.0,1536.0,654.0
2004-07-01 04:00:00,850.0,850.0,1038.0,1568.0,727.0
2004-07-01 05:00:00,938.0,938.0,879.0,1685.0,1001.0
2004-07-01 06:00:00,948.0,948.0,858.0,1711.0,994.0
2004-07-01 07:00:00,1225.0,1225.0,625.0,2090.0,1322.0
2004-07-01 08:00:00,1380.0,1380.0,538.0,2337.0,1617.0
2004-07-01 09:00:00,1276.0,1276.0,628.0,2021.0,1430.0
2004-07-01 10:00:00,1246.0,1246.0,667.0,1942.0,1357.0
2004-07-01 11:00:00,1141.0,1141.0,767.0,1805.0,994.0
2004-07-01 12:00:00,1199.0,1199.0,680.0,1940.0,1054.0
2004-07-01 13:00:00,1156.0,1156.0,710.0,1842.0,945.0
2004-07-01 14:00:00,1158.0,1158.0,751.0,1803.0,808.0
2004-07-01 15:00:00,1163.0,1163.0,723.0,1814.0,888.0
2004-07-01 16:00:00,1078.0,1078.0,767.0,1730.0,787.0
2004-07-01 17:00:00,1244.0,1244.0,651.0,1949.0,1077.0
2004-07-01 18:00:00,1236.0,1236.0,637.0,1986.0,1106.0
2004-07-01 19:00:00,1364.0,1364.0,580.0,2168.0,1356.0
2004-07-01 20:00:00,1193.0,1193.0,675.0,1888.0,1152.0
2004-07-01 21:00:00,1078.0,1078.0,778.0,1697.0,925.0
2004-07-01 22:00:00,1140.0,1140.0,726.0,1779.0,1059.0
2004-07-01 23:00:00,1239.0,1239.0,648.0,1930.0,1201.0
2004-07-02 00:00:00,1171.0,1171.0,669.0,1862.0,1205.0
2004-07-02 01:00:00,1065.0,1065.0,736.0,1733.0,1103.0
2004-07-02 02:00:00,1024.0,1024.0,791.0,1662.0,1072.0
2004-07-02 03:00:00,873.0,873.0,1010.0,1501.0,713.0
2004-07-02 04:00:00,874.0,874.0,1043.0,1513.0,737.0
2004-07-02 05:00:00,887.0,887.0,1046.0,1500.0,740.0
2004-07-02 06:00:00,993.0,993.0,888.0,1629.0,770.0
2004-07-02 07:00:00,1299.0,1299.0,620.0,2077.0,1327.0
2004-07-02 08:00:00,1529.0,1529.0,476.0,2559.0,1763.0
2004-07-02 09:00:00,1320.0,1320.0,595.0,2052.0,1477.0
2004-07-02 10:00:00,1226.0,1226.0,650.0,1952.0,1311.0
2004-07-02 11:00:00,1105.0,1105.0,777.0,1745.0,980.0
2004-07-02 12:00:00,1160.0,1160.0,720.0,1810.0,961.0
2004-07-02 13:00:00,1125.0,1125.0,730.0,1771.0,923.0
2004-07-02 14:00:00,1099.0,1099.0,763.0,1732.0,839.0
2004-07-02 15:00:00,1124.0,1124.0,745.0,1735.0,827.0
2004-07-02 16:00:00,1105.0,1105.0,778.0,1681.0,821.0
2004-07-02 17:00:00,1035.0,1035.0,804.0,1647.0,749.0
2004-07-02 18:00:00,1065.0,1065.0,757.0,1691.0,871.0
2004-07-02 19:00:00,1051.0,1051.0,739.0,1729.0,1077.0
2004-07-02 20:00:00,1073.0,1073.0,752.0,1688.0,1175.0
2004-07-02 21:00:00,1008.0,1008.0,817.0,1588.0,1125.0
2004-07-02 22:00:00,1090.0,1090.0,745.0,1693.0,1124.0
2004-07-02 23:00:00,1048.0,1048.0,780.0,1643.0,1064.0
2004-07-03 00:00:00,1131.0,1131.0,705.0,1738.0,1240.0
2004-07-03 01:00:00,953.0,953.0,854.0,1528.0,899.0
2004-07-03 02:00:00,897.0,897.0,968.0,1461.0,807.0
2004-07-03 03:00:00,900.0,900.0,932.0,1494.0,817.0
2004-07-03 04:00:00,828.0,828.0,1077.0,1371.0,573.0
2004-07-03 05:00:00,892.0,892.0,964.0,1479.0,768.0
2004-07-03 06:00:00,914.0,914.0,912.0,1530.0,807.0
2004-07-03 07:00:00,1096.0,1096.0,722.0,1743.0,1204.0
2004-07-03 08:00:00,1173.0,1173.0,648.0,1885.0,1401.0
2004-07-03 09:00:00,1125.0,1125.0,712.0,1725.0,1256.0
2004-07-03 10:00:00,1079.0,1079.0,781.0,1669.0,999.0
2004-07-03 11:00:00,974.0,974.0,872.0,1536.0,712.0
2004-07-03 12:00:00,977.0,977.0,865.0,1550.0,712.0
2004-07-03 13:00:00,912.0,912.0,946.0,1436.0,614.0
2004-07-03 14:00:00,896.0,896.0,992.0,1426.0,554.0
2004-07-03 15:00:00,896.0,896.0,1002.0,1391.0,722.0
2004-07-03 16:00:00,956.0,956.0,930.0,1479.0,636.0
2004-07-03 17:00:00,970.0,970.0,909.0,1524.0,664.0
2004-07-03 18:00:00,929.0,929.0,942.0,1454.0,624.0
2004-07-03 19:00:00,947.0,947.0,905.0,1484.0,659.0
2004-07-03 20:00:00,1003.0,1003.0,864.0,1537.0,695.0
2004-07-03 21:00:00,1045.0,1045.0,822.0,1658.0,920.0
2004-07-03 22:00:00,1125.0,1125.0,728.0,1726.0,1150.0
2004-07-03 23:00:00,1138.0,1138.0,742.0,1710.0,1141.0
2004-07-04 00:00:00,1217.0,1217.0,660.0,1840.0,1227.0
2004-07-04 01:00:00,983.0,983.0,847.0,1585.0,887.0
2004-07-04 02:00:00,1007.0,1007.0,816.0,1639.0,987.0
2004-07-04 03:00:00,957.0,957.0,846.0,1613.0,903.0
2004-07-04 04:00:00,914.0,914.0,949.0,1550.0,780.0
2004-07-04 05:00:00,886.0,886.0,971.0,1528.0,767.0
2004-07-04 06:00:00,899.0,899.0,972.0,1559.0,780.0
2004-07-04 07:00:00,942.0,942.0,968.0,1573.0,698.0
2004-07-04 08:00:00,1022.0,1022.0,835.0,1669.0,821.0
2004-07-04 09:00:00,1009.0,1009.0,859.0,1634.0,772.0
2004-07-04 10:00:00,1025.0,1025.0,877.0,1606.0,690.0
2004-07-04 11:00:00,977.0,977.0,939.0,1543.0,586.0
2004-07-04 12:00:00,936.0,936.0,1007.0,1459.0,523.0
2004-07-04 13:00:00,884.0,884.0,1076.0,1394.0,488.0
2004-07-04 14:00:00,809.0,809.0,1185.0,1270.0,427.0
2004-07-04 15:00:00,852.0,852.0,1109.0,1307.0,468.0
2004-07-04 16:00:00,872.0,872.0,1106.0,1331.0,489.0
2004-07-04 17:00:00,839.0,839.0,1102.0,1298.0,515.0
2004-07-04 18:00:00,854.0,854.0,1064.0,1310.0,562.0
2004-07-04 19:00:00,971.0,971.0,900.0,1541.0,776.0
2004-07-04 20:00:00,985.0,985.0,866.0,1541.0,833.0
2004-07-04 21:00:00,1027.0,1027.0,817.0,1631.0,1023.0
2004-07-04 22:00:00,1012.0,1012.0,853.0,1580.0,967.0
2004-07-04 23:00:00,1086.0,1086.0,766.0,1656.0,1089.0
2004-07-05 00:00:00,1025.0,1025.0,790.0,1635.0,1103.0
2004-07-05 01:00:00,848.0,848.0,1034.0,1412.0,734.0
2004-07-05 02:00:00,839.0,839.0,1075.0,1405.0,671.0
2004-07-05 03:00:00,814.0,814.0,1097.0,1400.0,696.0
2004-07-05 04:00:00,816.0,816.0,1073.0,1422.0,729.0
2004-07-05 05:00:00,799.0,799.0,1120.0,1387.0,641.0
2004-07-05 06:00:00,879.0,879.0,906.0,1521.0,825.0
2004-07-05 07:00:00,1104.0,1104.0,697.0,1815.0,1179.0
2004-07-05 08:00:00,1344.0,1344.0,519.0,2311.0,1651.0
2004-07-05 09:00:00,1226.0,1226.0,632.0,1901.0,1474.0
2004-07-05 10:00:00,1157.0,1157.0,691.0,1779.0,1370.0
2004-07-05 11:00:00,1059.0,1059.0,798.0,1638.0,1141.0
2004-07-05 12:00:00,1076.0,1076.0,778.0,1633.0,1076.0
2004-07-05 13:00:00,1066.0,1066.0,783.0,1641.0,1036.0
2004-07-05 14:00:00,1049.0,1049.0,813.0,1580.0,881.0
2004-07-05 15:00:00,1097.0,1097.0,776.0,1671.0,960.0
2004-07-05 16:00:00,1087.0,1087.0,791.0,1624.0,883.0
2004-07-05 17:00:00,1269.0,1269.0,633.0,1942.0,1221.0
2004-07-05 18:00:00,1328.0,1328.0,584.0,2072.0,1518.0
2004-07-05 19:00:00,1200.0,1200.0,654.0,1906.0,1264.0
2004-07-05 20:00:00,1098.0,1098.0,732.0,1768.0,1061.0
2004-07-05 21:00:00,1058.0,1058.0,776.0,1684.0,947.0
2004-07-05 22:00:00,1081.0,1081.0,738.0,1757.0,1059.0
2004-07-05 23:00:00,1062.0,1062.0,776.0,1674.0,1030.0
2004-07-06 00:00:00,1078.0,1078.0,752.0,1694.0,1065.0
2004-07-06 01:00:00,917.0,917.0,931.0,1497.0,893.0
2004-07-06 02:00:00,881.0,881.0,965.0,1510.0,837.0
2004-07-06 03:00:00,865.0,865.0,1012.0,1477.0,807.0
2004-07-06 04:00:00,829.0,829.0,1123.0,1410.0,596.0
2004-07-06 05:00:00,913.0,913.0,931.0,1540.0,884.0
2004-07-06 06:00:00,1077.0,1077.0,742.0,1780.0,1170.0
2004-07-06 07:00:00,1337.0,1337.0,565.0,2196.0,1596.0
2004-07-06 08:00:00,1467.0,1467.0,472.0,2460.0,1873.0
2004-07-06 09:00:00,1257.0,1257.0,611.0,1954.0,1608.0
2004-07-06 10:00:00,1227.0,1227.0,675.0,1835.0,1470.0
2004-07-06 11:00:00,1188.0,1188.0,693.0,1818.0,1275.0
2004-07-06 12:00:00,1301.0,1301.0,631.0,1953.0,1407.0
2004-07-06 13:00:00,1201.0,1201.0,657.0,1892.0,1302.0
2004-07-06 14:00:00,1058.0,1058.0,794.0,1622.0,931.0
2004-07-06 15:00:00,1037.0,1037.0,789.0,1604.0,917.0
2004-07-06 16:00:00,1055.0,1055.0,762.0,1674.0,985.0
2004-07-06 17:00:00,1179.0,1179.0,661.0,1845.0,1265.0
2004-07-06 18:00:00,1298.0,1298.0,632.0,1946.0,2475.0
2004-07-06 19:00:00,1213.0,1213.0,654.0,1864.0,2021.0
2004-07-06 20:00:00,1233.0,1233.0,613.0,1975.0,1834.0
2004-07-06 21:00:00,1086.0,1086.0,737.0,1717.0,1426.0
2004-07-06 22:00:00,1056.0,1056.0,765.0,1668.0,1272.0
2004-07-06 23:00:00,1138.0,1138.0,681.0,1737.0,1490.0
2004-07-07 00:00:00,1112.0,1112.0,675.0,1771.0,1440.0
2004-07-07 01:00:00,992.0,992.0,773.0,1609.0,1271.0
2004-07-07 02:00:00,895.0,895.0,931.0,1463.0,985.0
2004-07-07 03:00:00,843.0,843.0,1046.0,1377.0,826.0
2004-07-07 04:00:00,828.0,828.0,1073.0,1362.0,754.0
2004-07-07 05:00:00,894.0,894.0,997.0,1432.0,853.0
2004-07-07 06:00:00,1072.0,1072.0,740.0,1673.0,1340.0
2004-07-07 07:00:00,1425.0,1425.0,512.0,2305.0,1869.0
2004-07-07 08:00:00,1428.0,1428.0,496.0,2275.0,2021.0
2004-07-07 09:00:00,1359.0,1359.0,572.0,2081.0,1902.0
2004-07-07 10:00:00,1182.0,1182.0,730.0,1707.0,1527.0
2004-07-07 11:00:00,1117.0,1117.0,761.0,1623.0,1260.0
2004-07-07 12:00:00,1119.0,1119.0,741.0,1640.0,1124.0
2004-07-07 13:00:00,1068.0,1068.0,739.0,1683.0,1309.0
2004-07-07 14:00:00,1090.0,1090.0,743.0,1629.0,1283.0
2004-07-07 15:00:00,1056.0,1056.0,792.0,1555.0,1068.0
2004-07-07 16:00:00,1098.0,1098.0,799.0,1546.0,937.0
2004-07-07 17:00:00,1318.0,1318.0,635.0,1925.0,1416.0
2004-07-07 18:00:00,1348.0,1348.0,599.0,1903.0,1611.0
2004-07-07 19:00:00,1502.0,1502.0,538.0,2199.0,1919.0
2004-07-07 20:00:00,1373.0,1373.0,597.0,2005.0,1745.0
2004-07-07 21:00:00,1397.0,1397.0,580.0,2017.0,1837.0
2004-07-07 22:00:00,1286.0,1286.0,620.0,1880.0,1759.0
2004-07-07 23:00:00,1222.0,1222.0,661.0,1827.0,1593.0
2004-07-08 00:00:00,1069.0,1069.0,749.0,1627.0,1357.0
2004-07-08 01:00:00,1011.0,1011.0,809.0,1532.0,1231.0
2004-07-08 02:00:00,962.0,962.0,853.0,1507.0,1066.0
2004-07-08 03:00:00,919.0,919.0,910.0,1443.0,992.0
2004-07-08 04:00:00,969.0,969.0,866.0,1485.0,1063.0
2004-07-08 05:00:00,986.0,986.0,839.0,1503.0,1204.0
2004-07-08 06:00:00,990.0,990.0,848.0,1511.0,1079.0
2004-07-08 07:00:00,1296.0,1296.0,603.0,1914.0,1593.0
2004-07-08 08:00:00,1371.0,1371.0,545.0,2082.0,1745.0
2004-07-08 09:00:00,1385.0,1385.0,596.0,1919.0,1847.0
2004-07-08 10:00:00,1381.0,1381.0,595.0,1903.0,1845.0
2004-07-08 11:00:00,1396.0,1396.0,587.0,1934.0,1886.0
2004-07-08 12:00:00,1070.0,1070.0,801.0,1538.0,1039.0
2004-07-08 13:00:00,1076.0,1076.0,819.0,1525.0,923.0
2004-07-08 14:00:00,1126.0,1126.0,788.0,1609.0,926.0
2004-07-08 15:00:00,1225.0,1225.0,673.0,1775.0,1277.0
2004-07-08 16:00:00,1202.0,1202.0,671.0,1807.0,1301.0
2004-07-08 17:00:00,1308.0,1308.0,628.0,1891.0,1385.0
2004-07-08 18:00:00,1440.0,1440.0,580.0,2021.0,1474.0
2004-07-08 19:00:00,1611.0,1611.0,487.0,2371.0,1948.0
2004-07-08 20:00:00,1387.0,1387.0,559.0,2113.0,1677.0
2004-07-08 21:00:00,1268.0,1268.0,648.0,1900.0,1434.0
2004-07-08 22:00:00,1237.0,1237.0,660.0,1834.0,1424.0
2004-07-08 23:00:00,1302.0,1302.0,628.0,1934.0,1504.0
2004-07-09 00:00:00,1347.0,1347.0,575.0,1996.0,1661.0
2004-07-09 01:00:00,1355.0,1355.0,564.0,1905.0,1714.0
2004-07-09 02:00:00,1023.0,1023.0,823.0,1585.0,1050.0
2004-07-09 03:00:00,903.0,903.0,1070.0,1458.0,550.0
2004-07-09 04:00:00,876.0,876.0,1144.0,1432.0,456.0
2004-07-09 05:00:00,932.0,932.0,1011.0,1509.0,554.0
2004-07-09 06:00:00,1020.0,1020.0,847.0,1636.0,744.0
2004-07-09 07:00:00,1264.0,1264.0,609.0,1989.0,1280.0
2004-07-09 08:00:00,1179.0,1179.0,654.0,1877.0,1096.0
2004-07-09 09:00:00,1079.0,1079.0,785.0,1640.0,927.0
2004-07-09 10:00:00,1036.0,1036.0,829.0,1527.0,840.0
2004-07-09 11:00:00,1002.0,1002.0,828.0,1546.0,786.0
2004-07-09 12:00:00,995.0,995.0,856.0,1544.0,690.0
2004-07-09 13:00:00,1008.0,1008.0,845.0,1545.0,742.0
2004-07-09 14:00:00,978.0,978.0,846.0,1527.0,680.0
2004-07-09 15:00:00,989.0,989.0,822.0,1577.0,705.0
2004-07-09 16:00:00,961.0,961.0,845.0,1554.0,677.0
2004-07-09 17:00:00,1009.0,1009.0,779.0,1602.0,877.0
2004-07-09 18:00:00,970.0,970.0,786.0,1579.0,844.0
2004-07-09 19:00:00,1097.0,1097.0,699.0,1738.0,1006.0
